state_code,state_name_english,district_code,district_name_english,sub_district_code,sub_district_name_english
3,PUNJAB,737,MALERKOTLA,7122,Amargarh
5,UTTARAKHAND,45,ALMORA,325,Bhikiasain
2,HIMACHAL PRADESH,25,SOLAN,7056,Kunihar
2,HIMACHAL PRADESH,25,SOLAN,7126,PARWANOO
2,HIMACHAL PRADESH,26,UNA,147,Bharwain
2,HIMACHAL PRADESH,26,UNA,148,Amb
2,HIMACHAL PRADESH,26,UNA,149,Bangana
2,HIMACHAL PRADESH,26,UNA,150,Una
2,HIMACHAL PRADESH,26,UNA,151,Haroli
2,HIMACHAL PRADESH,26,UNA,6888,Ghanari
2,HIMACHAL PRADESH,26,UNA,6889,Ispur
2,HIMACHAL PRADESH,26,UNA,6890,Jol
2,HIMACHAL PRADESH,26,UNA,6891,Dulahar
5,UTTARAKHAND,45,ALMORA,330,Almora
5,UTTARAKHAND,45,ALMORA,331,Someshwar
5,UTTARAKHAND,45,ALMORA,332,Jainti
5,UTTARAKHAND,45,ALMORA,333,Bhanoli
5,UTTARAKHAND,45,ALMORA,6330,Syalde
5,UTTARAKHAND,45,ALMORA,6338,Dhaulchhina
5,UTTARAKHAND,45,ALMORA,6339,Machhor
5,UTTARAKHAND,45,ALMORA,6340,Jalali
5,UTTARAKHAND,46,BAGESHWAR,6331,Dugnakuri
5,UTTARAKHAND,46,BAGESHWAR,6332,Kafligair
5,UTTARAKHAND,46,BAGESHWAR,6367,Shama
5,UTTARAKHAND,47,CHAMOLI,284,Joshimath
5,UTTARAKHAND,47,CHAMOLI,285,Chamoli
5,UTTARAKHAND,47,CHAMOLI,286,Pokhari
5,UTTARAKHAND,47,CHAMOLI,287,Karnaprayag
5,UTTARAKHAND,47,CHAMOLI,288,Tharali
5,UTTARAKHAND,47,CHAMOLI,289,Gairsain
5,UTTARAKHAND,47,CHAMOLI,6333,Narayanbagar
5,UTTARAKHAND,48,CHAMPAWAT,6349,Pulla Gumdesh
5,UTTARAKHAND,48,CHAMPAWAT,6377,Barakot
5,UTTARAKHAND,49,DEHRADUN,300,Chakrata
5,UTTARAKHAND,49,DEHRADUN,301,Tyuni
5,UTTARAKHAND,49,DEHRADUN,302,Kalsi
5,UTTARAKHAND,49,DEHRADUN,303,Vikas Nagar
5,UTTARAKHAND,49,DEHRADUN,304,Dehradun
5,UTTARAKHAND,49,DEHRADUN,305,Rishikesh
5,UTTARAKHAND,49,DEHRADUN,6335,Doiwala
3,PUNJAB,28,BATHINDA,246,Talwandi Sabo
3,PUNJAB,28,BATHINDA,6858,Maur
3,PUNJAB,29,FARIDKOT,242,Faridkot
3,PUNJAB,29,FARIDKOT,243,Jaitu
3,PUNJAB,29,FARIDKOT,5984,KOTAKPURA
3,PUNJAB,30,FATEHGARH SAHIB,220,Bassi Pathana
3,PUNJAB,30,FATEHGARH SAHIB,221,Fatehgarh Sahib
3,PUNJAB,30,FATEHGARH SAHIB,222,Amloh
3,PUNJAB,30,FATEHGARH SAHIB,223,Khamanon
3,PUNJAB,34,JALANDHAR,209,Shahkot
3,PUNJAB,34,JALANDHAR,210,Nakodar
3,PUNJAB,34,JALANDHAR,211,Phillaur
3,PUNJAB,34,JALANDHAR,212,Jalandhar - I
3,PUNJAB,34,JALANDHAR,213,Jalandhar - II
3,PUNJAB,32,GURDASPUR,204,Dera Baba Nanak
3,PUNJAB,32,GURDASPUR,6859,Kalanaur
3,PUNJAB,32,GURDASPUR,6860,Dinanagar
3,PUNJAB,32,GURDASPUR,7191,Fatehgarh Churian
3,PUNJAB,33,HOSHIARPUR,214,Dasua
3,PUNJAB,36,LUDHIANA,226,Payal
3,PUNJAB,36,LUDHIANA,227,Ludhiana (East)
3,PUNJAB,36,LUDHIANA,228,Ludhiana (West)
3,PUNJAB,36,LUDHIANA,229,Raikot
3,PUNJAB,36,LUDHIANA,230,Jagraon
3,PUNJAB,37,MANSA,247,Sardulgarh
3,PUNJAB,37,MANSA,248,Budhlada
3,PUNJAB,37,MANSA,249,Mansa
3,PUNJAB,38,MOGA,231,Nihal Singhwala
3,PUNJAB,41,PATIALA,251,Patran
3,PUNJAB,41,PATIALA,252,Nabha
3,PUNJAB,41,PATIALA,253,Patiala
3,PUNJAB,41,PATIALA,254,Rajpura
3,PUNJAB,41,PATIALA,6849,DUDHAN SADHAN
5,UTTARAKHAND,52,PAURI GARHWAL,308,Thailisain
5,UTTARAKHAND,52,PAURI GARHWAL,309,Dhoomakot
5,UTTARAKHAND,52,PAURI GARHWAL,310,Lansdowne
5,UTTARAKHAND,52,PAURI GARHWAL,311,Satpuli
5,UTTARAKHAND,51,NAINITAL,340,Nainital
5,UTTARAKHAND,51,NAINITAL,341,Dhari
5,UTTARAKHAND,51,NAINITAL,342,Haldwani
5,UTTARAKHAND,52,PAURI GARHWAL,312,Chaubatta Khal
5,UTTARAKHAND,51,NAINITAL,343,Ramnagar
5,UTTARAKHAND,51,NAINITAL,344,Kaladhungi
5,UTTARAKHAND,51,NAINITAL,345,Lalkuan
5,UTTARAKHAND,51,NAINITAL,6350,Okhalkanda
5,UTTARAKHAND,51,NAINITAL,6353,Ramgarh
5,UTTARAKHAND,52,PAURI GARHWAL,306,Srinagar
5,UTTARAKHAND,52,PAURI GARHWAL,6354,Bironkhal
5,UTTARAKHAND,52,PAURI GARHWAL,6355,Rikhanikhal
5,UTTARAKHAND,52,PAURI GARHWAL,6373,Jakhanikhal
5,UTTARAKHAND,53,PITHORAGARH,315,Munsiari
5,UTTARAKHAND,53,PITHORAGARH,316,Dharchula
5,UTTARAKHAND,53,PITHORAGARH,317,Didihat
5,UTTARAKHAND,53,PITHORAGARH,318,Berinag
3,PUNJAB,605,BARNALA,276,Tapa
3,PUNJAB,608,S.A.S Nagar,266,Kharar
3,PUNJAB,608,S.A.S Nagar,267,SAS Nagar (Mohali)
3,PUNJAB,608,S.A.S Nagar,268,Dera Bassi
3,PUNJAB,609,Tarn Taran,259,Tarn Taran
3,PUNJAB,609,Tarn Taran,260,Patti
3,PUNJAB,609,Tarn Taran,261,Khadur Sahib
3,PUNJAB,609,Tarn Taran,6853,BHIKHIWIND
5,UTTARAKHAND,45,ALMORA,326,Chaukhutiya
5,UTTARAKHAND,45,ALMORA,327,Sult
5,UTTARAKHAND,45,ALMORA,328,Ranikhet
5,UTTARAKHAND,53,PITHORAGARH,6424,Devalthal
5,UTTARAKHAND,53,PITHORAGARH,6425,Kanalichhina
5,UTTARAKHAND,54,RUDRA PRAYAG,290,Ukhimath
5,UTTARAKHAND,45,ALMORA,329,Dwarahat
5,UTTARAKHAND,54,RUDRA PRAYAG,291,Rudraprayag
5,UTTARAKHAND,54,RUDRA PRAYAG,292,Jakholi*
5,UTTARAKHAND,54,RUDRA PRAYAG,6334,Basukedar
5,UTTARAKHAND,55,TEHRI GARHWAL,293,Ghansali
5,UTTARAKHAND,45,ALMORA,6341,Bagwalipokhar
5,UTTARAKHAND,45,ALMORA,6342,Dhyari
5,UTTARAKHAND,45,ALMORA,6368,Lamgada
5,UTTARAKHAND,46,BAGESHWAR,321,Kapkot
5,UTTARAKHAND,46,BAGESHWAR,322,Kanda
5,UTTARAKHAND,46,BAGESHWAR,323,Bageshwar
5,UTTARAKHAND,46,BAGESHWAR,324,Garud
5,UTTARAKHAND,55,TEHRI GARHWAL,299,Narendra Nagar
5,UTTARAKHAND,55,TEHRI GARHWAL,6337,Nainbag
5,UTTARAKHAND,55,TEHRI GARHWAL,6360,Kandisaur
5,UTTARAKHAND,55,TEHRI GARHWAL,6361,Kirtinagar
5,UTTARAKHAND,55,TEHRI GARHWAL,6362,Madannegi
5,UTTARAKHAND,55,TEHRI GARHWAL,6363,Pawkidevi
5,UTTARAKHAND,55,TEHRI GARHWAL,6372,Gaja
5,UTTARAKHAND,55,TEHRI GARHWAL,6374,Balganga
5,UTTARAKHAND,56,UDAM SINGH NAGAR,346,Kashipur
5,UTTARAKHAND,56,UDAM SINGH NAGAR,347,Jaspur
5,UTTARAKHAND,56,UDAM SINGH NAGAR,348,Bajpur
5,UTTARAKHAND,50,HARIDWAR,353,Roorkee
5,UTTARAKHAND,50,HARIDWAR,354,Hardwar
5,UTTARAKHAND,50,HARIDWAR,355,Laksar
5,UTTARAKHAND,50,HARIDWAR,6022,Bhagwanpur
5,UTTARAKHAND,50,HARIDWAR,6351,Laldhang
5,UTTARAKHAND,50,HARIDWAR,6352,Narsan
5,UTTARAKHAND,51,NAINITAL,338,Kosya Kutauli
5,UTTARAKHAND,51,NAINITAL,339,Betalghat
5,UTTARAKHAND,57,UTTAR KASHI,283,Bhatwari
5,UTTARAKHAND,57,UTTAR KASHI,6365,Dhauntari
5,UTTARAKHAND,57,UTTAR KASHI,6366,Joshiyara
5,UTTARAKHAND,57,UTTAR KASHI,6404,Sankari
5,UTTARAKHAND,57,UTTAR KASHI,6405,Barnigad
6,HARYANA,58,AMBALA,358,Naraingarh
6,HARYANA,58,AMBALA,359,Ambala
6,HARYANA,58,AMBALA,360,Barara
6,HARYANA,58,AMBALA,6406,Ambala Cantonment
6,HARYANA,58,AMBALA,6429,Saha ST
6,HARYANA,58,AMBALA,6430,Mulana ST
6,HARYANA,58,AMBALA,6431,Shahzadpur ST
6,HARYANA,59,BHIWANI,397,Bawani Khera
6,HARYANA,59,BHIWANI,398,Bhiwani
6,HARYANA,59,BHIWANI,399,Tosham
6,HARYANA,59,BHIWANI,400,Siwani
6,HARYANA,59,BHIWANI,401,Loharu
5,UTTARAKHAND,47,CHAMOLI,6343,Ghaat
5,UTTARAKHAND,47,CHAMOLI,6344,Nandprayag
5,UTTARAKHAND,47,CHAMOLI,6345,Adibadri
5,UTTARAKHAND,47,CHAMOLI,6346,Jilasu
5,UTTARAKHAND,47,CHAMOLI,6347,Dewal
5,UTTARAKHAND,48,CHAMPAWAT,334,Champawat
5,UTTARAKHAND,48,CHAMPAWAT,335,Pati
5,UTTARAKHAND,48,CHAMPAWAT,336,Lohaghat
5,UTTARAKHAND,48,CHAMPAWAT,337,Poornagiri
5,UTTARAKHAND,48,CHAMPAWAT,6348,Manch
6,HARYANA,63,HISAR,395,Narnaund
6,HARYANA,63,HISAR,396,Hansi
6,HARYANA,63,HISAR,6408,Bass
6,HARYANA,63,HISAR,6419,Kheri Jalab ST
6,HARYANA,63,HISAR,6440,Barwala
6,HARYANA,63,HISAR,6441,Uklana ST
6,HARYANA,63,HISAR,6442,Balsamand ST
6,HARYANA,64,JHAJJAR,407,Beri
6,HARYANA,64,JHAJJAR,408,Bahadurgarh
6,HARYANA,64,JHAJJAR,409,Jhajjar
6,HARYANA,64,JHAJJAR,410,Matenhail
6,HARYANA,64,JHAJJAR,6443,Salhawas ST
6,HARYANA,64,JHAJJAR,6444,Badli
6,HARYANA,65,JIND,382,Narwana
6,HARYANA,65,JIND,383,Jind
6,HARYANA,65,JIND,384,Julana
6,HARYANA,65,JIND,385,Safidon
6,HARYANA,65,JIND,6409,Alewa
6,HARYANA,65,JIND,6413,Uchana
6,HARYANA,65,JIND,6445,Pillukhera ST
6,HARYANA,66,KAITHAL,367,Guhla
6,HARYANA,66,KAITHAL,368,Kaithal
6,HARYANA,66,KAITHAL,369,Fatehpur Pundri
6,HARYANA,66,KAITHAL,6446,Kalayat
6,HARYANA,66,KAITHAL,6447,Rajaund ST
6,HARYANA,66,KAITHAL,6448,Dhand ST
6,HARYANA,68,KURUKSHETRA,6454,Babain ST
6,HARYANA,69,MAHENDRAGARH,411,Mahendragarh
6,HARYANA,69,MAHENDRAGARH,412,Narnaul
6,HARYANA,69,MAHENDRAGARH,6456,Nangal Chawdhary
6,HARYANA,69,MAHENDRAGARH,6457,Ateli
6,HARYANA,69,MAHENDRAGARH,6458,Kanina
6,HARYANA,69,MAHENDRAGARH,6459,Satnali ST
6,HARYANA,70,PANCHKULA,356,Kalka
6,HARYANA,70,PANCHKULA,357,Panchkula
6,HARYANA,70,PANCHKULA,6411,Raipur Rani
6,HARYANA,70,PANCHKULA,6460,Barwala ST
6,HARYANA,70,PANCHKULA,6461,Morni ST
6,HARYANA,71,PANIPAT,375,Panipat
6,HARYANA,71,PANIPAT,376,Israna
6,HARYANA,71,PANIPAT,377,Samalkha
6,HARYANA,71,PANIPAT,6412,Matlauda
6,HARYANA,71,PANIPAT,6462,Bapoli
6,HARYANA,72,REWARI,413,Kosli
6,HARYANA,72,REWARI,414,Rewari
6,HARYANA,75,SONIPAT,380,Sonipat
6,HARYANA,75,SONIPAT,381,Kharkhoda
6,HARYANA,75,SONIPAT,6472,Khanpur ST
6,HARYANA,75,SONIPAT,6473,Rai ST
6,HARYANA,76,YAMUNANAGAR,361,Jagadhri
6,HARYANA,76,YAMUNANAGAR,362,Bilaspur
6,HARYANA,76,YAMUNANAGAR,363,Chhachhrauli
6,HARYANA,76,YAMUNANAGAR,6417,Pratap Nagar ST
6,HARYANA,76,YAMUNANAGAR,6474,Radaur
6,HARYANA,76,YAMUNANAGAR,6475,Sadhaura ST
6,HARYANA,76,YAMUNANAGAR,6476,Saraswati Nagar ST
6,HARYANA,604,NUH,421,Taoru
6,HARYANA,604,NUH,422,Nuh
5,UTTARAKHAND,52,PAURI GARHWAL,307,Pauri
5,UTTARAKHAND,52,PAURI GARHWAL,313,Kotdwara
5,UTTARAKHAND,52,PAURI GARHWAL,314,Yamkeshwar
5,UTTARAKHAND,52,PAURI GARHWAL,6036,Chakisain
7,DELHI,84,SOUTH WEST,6085,Kapeshera
7,DELHI,84,SOUTH WEST,6086,Dwarka
7,DELHI,85,WEST,448,Patel Nagar
7,DELHI,85,WEST,450,Punjabi Bagh
7,DELHI,670,South East,455,Defence Colony
7,DELHI,670,South East,456,Kalkaji
7,DELHI,670,South East,6081,Sarita Vihar
7,DELHI,671,SHAHDARA,437,Shahdara
7,DELHI,671,SHAHDARA,438,Seema Puri
8,RAJASTHAN,86,AJMER,606,Kishangarh
8,RAJASTHAN,86,AJMER,607,Ajmer
8,RAJASTHAN,86,AJMER,608,Peesangan
8,RAJASTHAN,86,AJMER,609,Beawar
8,RAJASTHAN,86,AJMER,610,Masuda
8,RAJASTHAN,86,AJMER,611,Nasirabad
8,RAJASTHAN,86,AJMER,612,Bhinay
8,RAJASTHAN,86,AJMER,613,Sarwar
8,RAJASTHAN,86,AJMER,614,Kekri
8,RAJASTHAN,86,AJMER,6655,Pushkar
8,RAJASTHAN,86,AJMER,6656,Tatgarh
8,RAJASTHAN,86,AJMER,6657,Roopangarh
8,RAJASTHAN,87,ALWAR,500,Bansur
8,RAJASTHAN,87,ALWAR,501,Thanagazi
8,RAJASTHAN,87,ALWAR,502,Rajgarh
8,RAJASTHAN,87,ALWAR,503,Lachhmangarh
8,RAJASTHAN,87,ALWAR,504,Kathumar
8,RAJASTHAN,87,ALWAR,6380,NEEMRANA
8,RAJASTHAN,87,ALWAR,6381,RENI
8,RAJASTHAN,87,ALWAR,6382,MALAKHERA
8,RAJASTHAN,87,ALWAR,6383,GOVINDGARH
8,RAJASTHAN,87,ALWAR,6936,Narayanpur
8,RAJASTHAN,88,BANSWARA,654,Kushalgarh
8,RAJASTHAN,88,BANSWARA,6042,CHHOTI SARWAN
8,RAJASTHAN,88,BANSWARA,6043,SAJJANGARH
8,RAJASTHAN,88,BANSWARA,6061,ANANDPURI
8,RAJASTHAN,88,BANSWARA,6610,Gangadtalai
8,RAJASTHAN,88,BANSWARA,6611,Ganoda
8,RAJASTHAN,88,BANSWARA,6612,Abapura
8,RAJASTHAN,88,BANSWARA,6922,Artuna
8,RAJASTHAN,89,BARAN,670,Mangrol
8,RAJASTHAN,89,BARAN,671,Antah
5,UTTARAKHAND,55,TEHRI GARHWAL,294,Devprayag
5,UTTARAKHAND,55,TEHRI GARHWAL,295,Pratapnagar
5,UTTARAKHAND,55,TEHRI GARHWAL,296,Jakhani Dhar
5,UTTARAKHAND,55,TEHRI GARHWAL,297,Tehri
5,UTTARAKHAND,55,TEHRI GARHWAL,298,Dhanaulti
5,UTTARAKHAND,53,PITHORAGARH,319,Gangolihat
5,UTTARAKHAND,53,PITHORAGARH,320,Pithoragarh
5,UTTARAKHAND,53,PITHORAGARH,6336,Ganai Gangoli
5,UTTARAKHAND,53,PITHORAGARH,6356,Bangapani
5,UTTARAKHAND,53,PITHORAGARH,6357,Tejam
5,UTTARAKHAND,53,PITHORAGARH,6358,Pankhu
5,UTTARAKHAND,53,PITHORAGARH,6359,Thal
8,RAJASTHAN,89,BARAN,677,Chhipabarod
8,RAJASTHAN,90,BARMER,577,Sheo
8,RAJASTHAN,90,BARMER,578,Baytoo
8,RAJASTHAN,90,BARMER,579,Pachpadra
8,RAJASTHAN,90,BARMER,580,Siwana
8,RAJASTHAN,90,BARMER,581,Gudha Malani
5,UTTARAKHAND,56,UDAM SINGH NAGAR,349,Kichha
5,UTTARAKHAND,56,UDAM SINGH NAGAR,350,Gadarpur
5,UTTARAKHAND,56,UDAM SINGH NAGAR,351,Sitarganj
5,UTTARAKHAND,56,UDAM SINGH NAGAR,352,Khatima
5,UTTARAKHAND,56,UDAM SINGH NAGAR,6030,Rudrapur
5,UTTARAKHAND,56,UDAM SINGH NAGAR,6364,Nanakmatta
5,UTTARAKHAND,57,UTTAR KASHI,278,Puraula
5,UTTARAKHAND,57,UTTAR KASHI,279,Mori
5,UTTARAKHAND,57,UTTAR KASHI,280,Rajgarhi
5,UTTARAKHAND,57,UTTAR KASHI,281,Dunda
5,UTTARAKHAND,57,UTTAR KASHI,282,Chinyali Saur
8,RAJASTHAN,90,BARMER,6045,SEDWA
8,RAJASTHAN,90,BARMER,6050,DHORIMANNA
8,RAJASTHAN,90,BARMER,6052,Sindhari
8,RAJASTHAN,90,BARMER,6904,Samdari
8,RAJASTHAN,90,BARMER,6906,Gadraroad
8,RAJASTHAN,90,BARMER,6907,Gida
8,RAJASTHAN,90,BARMER,6912,Dhanaau
6,HARYANA,59,BHIWANI,6432,Bahal ST
6,HARYANA,60,FARIDABAD,425,Faridabad
6,HARYANA,60,FARIDABAD,426,Ballabgarh
6,HARYANA,60,FARIDABAD,6407,Badkhal
6,HARYANA,60,FARIDABAD,6414,Dhauj ST
6,HARYANA,60,FARIDABAD,6415,Dayalpur ST
6,HARYANA,60,FARIDABAD,6416,Gaunchi ST
6,HARYANA,60,FARIDABAD,6434,Tigaon ST
6,HARYANA,60,FARIDABAD,6435,Mohna ST
6,HARYANA,61,FATEHABAD,386,Ratia
6,HARYANA,61,FATEHABAD,387,Tohana
6,HARYANA,61,FATEHABAD,388,Fatehabad
6,HARYANA,61,FATEHABAD,6436,Bhattukalan ST
6,HARYANA,61,FATEHABAD,6437,Bhuna ST
6,HARYANA,61,FATEHABAD,6438,Jakhal ST
6,HARYANA,61,FATEHABAD,6439,Kulan ST
6,HARYANA,62,GURUGRAM,416,Pataudi
6,HARYANA,62,GURUGRAM,417,Gurgaon
6,HARYANA,62,GURUGRAM,418,Farrukhnagar
6,HARYANA,62,GURUGRAM,419,Manesar
6,HARYANA,62,GURUGRAM,420,Sohna
6,HARYANA,62,GURUGRAM,6420,Wazirabad ST
6,HARYANA,62,GURUGRAM,6421,Badshahpur ST
6,HARYANA,62,GURUGRAM,6422,Kadipur ST
6,HARYANA,62,GURUGRAM,6423,Harsaru ST
6,HARYANA,63,HISAR,393,Adampur
6,HARYANA,63,HISAR,394,Hisar
8,RAJASTHAN,91,BHARATPUR,511,Bharatpur
8,RAJASTHAN,91,BHARATPUR,512,Weir
8,RAJASTHAN,91,BHARATPUR,513,Bayana
8,RAJASTHAN,91,BHARATPUR,514,Rupbas
8,RAJASTHAN,91,BHARATPUR,6665,Bhusawar
8,RAJASTHAN,91,BHARATPUR,6923,Uchhain
8,RAJASTHAN,91,BHARATPUR,6930,Sikri
8,RAJASTHAN,92,BHILWARA,627,Asind
8,RAJASTHAN,92,BHILWARA,628,Hurda
8,RAJASTHAN,92,BHILWARA,629,Shahpura
8,RAJASTHAN,92,BHILWARA,630,Banera
8,RAJASTHAN,92,BHILWARA,637,Mandalgarh
8,RAJASTHAN,92,BHILWARA,638,Bijoliya
8,RAJASTHAN,92,BHILWARA,6064,Kareda
8,RAJASTHAN,92,BHILWARA,6066,Badnor
8,RAJASTHAN,92,BHILWARA,6067,Phooliya Kalan
8,RAJASTHAN,92,BHILWARA,6068,Hameergarh
8,RAJASTHAN,93,BIKANER,473,Bikaner
8,RAJASTHAN,93,BIKANER,474,Poogal
8,RAJASTHAN,93,BIKANER,475,Lunkaransar
6,HARYANA,66,KAITHAL,6449,Siwan ST
6,HARYANA,67,KARNAL,370,Nilokheri
6,HARYANA,67,KARNAL,371,Indri
6,HARYANA,67,KARNAL,372,Karnal
6,HARYANA,67,KARNAL,373,Assandh
6,HARYANA,67,KARNAL,374,Gharaunda
6,HARYANA,67,KARNAL,6450,Nising ST
6,HARYANA,67,KARNAL,6451,Nigdu ST
6,HARYANA,67,KARNAL,6452,Ballah ST
6,HARYANA,68,KURUKSHETRA,364,Shahbad
6,HARYANA,68,KURUKSHETRA,365,Pehowa
6,HARYANA,68,KURUKSHETRA,366,Thanesar
6,HARYANA,68,KURUKSHETRA,6410,Ladwa
6,HARYANA,68,KURUKSHETRA,6453,Ismailabad ST
6,HARYANA,72,REWARI,415,Bawal
6,HARYANA,72,REWARI,6418,Palhawas ST
6,HARYANA,72,REWARI,6463,Dharuhera ST
6,HARYANA,72,REWARI,6464,Dahina ST
6,HARYANA,72,REWARI,6465,Nahar ST
6,HARYANA,72,REWARI,6466,Manethi ST
6,HARYANA,73,ROHTAK,404,Maham
6,HARYANA,73,ROHTAK,405,Rohtak
6,HARYANA,73,ROHTAK,406,Sampla
6,HARYANA,73,ROHTAK,6467,Kalanaur
6,HARYANA,73,ROHTAK,6468,Lakhan Majra ST
6,HARYANA,74,SIRSA,389,Dabwali
6,HARYANA,74,SIRSA,390,Sirsa
6,HARYANA,74,SIRSA,391,Rania
6,HARYANA,74,SIRSA,392,Ellenabad
6,HARYANA,74,SIRSA,6469,Kalanwali
6,HARYANA,74,SIRSA,6470,Nathusari Chopta
6,HARYANA,74,SIRSA,6471,Goriwala ST
6,HARYANA,75,SONIPAT,378,Gohana
6,HARYANA,75,SONIPAT,379,Ganaur
8,RAJASTHAN,94,BUNDI,623,Nainwa
8,RAJASTHAN,94,BUNDI,624,Indragarh
8,RAJASTHAN,94,BUNDI,625,Keshoraipatan
8,RAJASTHAN,94,BUNDI,626,Bundi
8,RAJASTHAN,94,BUNDI,6033,TALERA
8,RAJASTHAN,95,CHITTORGARH,655,Rashmi
8,RAJASTHAN,95,CHITTORGARH,656,Gangrar
8,RAJASTHAN,95,CHITTORGARH,657,Begun
6,HARYANA,604,NUH,423,Ferozepur Jhirka
6,HARYANA,604,NUH,424,Punahana
6,HARYANA,604,NUH,6477,Nagina ST
6,HARYANA,604,NUH,7172,Indri
6,HARYANA,619,PALWAL,427,Palwal
6,HARYANA,619,PALWAL,428,Hathin
6,HARYANA,619,PALWAL,429,Hodal
6,HARYANA,619,PALWAL,6478,Hassanpur ST
6,HARYANA,619,PALWAL,6479,Bahin ST
6,HARYANA,701,CHARKI DADRI,402,Dadri
6,HARYANA,701,CHARKI DADRI,403,Badhra
6,HARYANA,701,CHARKI DADRI,6433,Bondkalan ST
7,DELHI,77,CENTRAL,433,Civil Lines
7,DELHI,78,EAST,439,Gandhi Nagar
7,DELHI,78,EAST,441,Preet Vihar
7,DELHI,78,EAST,6084,Mayur Vihar
7,DELHI,79,NEW DELHI,452,Delhi Cantonment
7,DELHI,79,NEW DELHI,453,Vasant Vihar
7,DELHI,80,NORTH,430,Narela
7,DELHI,80,NORTH,432,Model Town
7,DELHI,80,NORTH,6076,Alipur
7,DELHI,81,NORTH EAST,436,Seelam Pur
7,DELHI,81,NORTH EAST,6082,Yamuna Vihar
7,DELHI,81,NORTH EAST,6083,Karawal Nagar
7,DELHI,82,NORTH WEST,431,Saraswati Vihar
7,DELHI,82,NORTH WEST,6077,Rohini
7,DELHI,82,NORTH WEST,6078,Kanjhawala
7,DELHI,83,SOUTH,454,Hauz Khas
7,DELHI,83,SOUTH,6079,Saket
7,DELHI,83,SOUTH,6080,Mehrauli
7,DELHI,84,SOUTH WEST,451,Najafgarh
8,RAJASTHAN,97,DAUSA,6908,Ramgarh Pachwara
8,RAJASTHAN,97,DAUSA,6909,Lawan
8,RAJASTHAN,97,DAUSA,6914,Mandawar
8,RAJASTHAN,97,DAUSA,6932,Rahuwas
8,RAJASTHAN,97,DAUSA,7134,Behrawanda
8,RAJASTHAN,97,DAUSA,7135,Bejupada
8,RAJASTHAN,97,DAUSA,7136,Sainthal
8,RAJASTHAN,97,DAUSA,7210,Bandikui
8,RAJASTHAN,97,DAUSA,7211,Nirjharna
8,RAJASTHAN,98,DHOLPUR,515,Baseri
8,RAJASTHAN,98,DHOLPUR,516,Bari
8,RAJASTHAN,98,DHOLPUR,517,Sepau
8,RAJASTHAN,98,DHOLPUR,518,Dhaulpur
8,RAJASTHAN,95,CHITTORGARH,663,Nimbahera
8,RAJASTHAN,95,CHITTORGARH,664,Bari Sadri
8,RAJASTHAN,95,CHITTORGARH,6057,BHOPALSAGAR
8,RAJASTHAN,95,CHITTORGARH,7133,Bassi
8,RAJASTHAN,96,CHURU,481,Taranagar
8,RAJASTHAN,96,CHURU,482,Rajgarh
8,RAJASTHAN,96,CHURU,483,Sardarshahar
8,RAJASTHAN,96,CHURU,484,Churu
8,RAJASTHAN,96,CHURU,485,Ratangarh
8,RAJASTHAN,99,DUNGARPUR,6058,BICHIWARA
8,RAJASTHAN,99,DUNGARPUR,6059,Chikhali
8,RAJASTHAN,99,DUNGARPUR,6060,Galiyakot
8,RAJASTHAN,99,DUNGARPUR,6062,Sabla
8,RAJASTHAN,99,DUNGARPUR,6070,JOTHARI
8,RAJASTHAN,100,GANGANAGAR,457,Karanpur
8,RAJASTHAN,100,GANGANAGAR,458,Ganganagar
8,RAJASTHAN,100,GANGANAGAR,459,Sadulshahar
8,RAJASTHAN,86,AJMER,6658,Tantoli
8,RAJASTHAN,86,AJMER,6659,Arain
8,RAJASTHAN,86,AJMER,6660,Sawar
8,RAJASTHAN,86,AJMER,6661,Vijaynagar
8,RAJASTHAN,87,ALWAR,493,Behror
8,RAJASTHAN,87,ALWAR,494,Mandawar
8,RAJASTHAN,87,ALWAR,495,Kotkasim
8,RAJASTHAN,87,ALWAR,496,Tijara
8,RAJASTHAN,87,ALWAR,497,Kishangarh Bas
8,RAJASTHAN,87,ALWAR,498,Ramgarh
8,RAJASTHAN,87,ALWAR,499,Alwar
8,RAJASTHAN,87,ALWAR,7113,Tehla
8,RAJASTHAN,87,ALWAR,7128,Tapukara
8,RAJASTHAN,87,ALWAR,7129,Naugaon
8,RAJASTHAN,87,ALWAR,7207,Khairthal
8,RAJASTHAN,87,ALWAR,7208,Harsauli
8,RAJASTHAN,88,BANSWARA,650,Ghatol
8,RAJASTHAN,88,BANSWARA,651,Garhi
8,RAJASTHAN,88,BANSWARA,652,Banswara
8,RAJASTHAN,88,BANSWARA,653,Bagidora
8,RAJASTHAN,100,GANGANAGAR,462,Anupgarh
8,RAJASTHAN,100,GANGANAGAR,463,Gharsana
8,RAJASTHAN,100,GANGANAGAR,464,Vijainagar
8,RAJASTHAN,100,GANGANAGAR,465,Suratgarh
8,RAJASTHAN,101,HANUMANGARH,468,Hanumangarh
8,RAJASTHAN,101,HANUMANGARH,469,Pilibanga
8,RAJASTHAN,101,HANUMANGARH,470,Rawatsar
8,RAJASTHAN,101,HANUMANGARH,471,Nohar
8,RAJASTHAN,89,BARAN,672,Baran
8,RAJASTHAN,89,BARAN,673,Atru
8,RAJASTHAN,89,BARAN,674,Kishanganj
8,RAJASTHAN,89,BARAN,675,Shahbad
8,RAJASTHAN,89,BARAN,676,Chhabra
